date,code,open,high,low,close,volume
2022-05-23,sh.000001,3150.4898,3150.5093,3127.8986,3146.8573,35337632500
2022-05-24,sh.000001,3149.0590,3153.1299,3070.9272,3070.9272,41631215800
2022-05-25,sh.000001,3070.1702,3107.6279,3069.9459,3107.4641,34225922700
2022-05-26,sh.000001,3111.4817,3133.2767,3079.4812,3123.1079,37030551800
2022-05-27,sh.000001,3135.0315,3151.0470,3112.5443,3130.2394,35946386600
2022-05-30,sh.000001,3141.9560,3150.8923,3123.1495,3149.0607,34936228500
2022-05-31,sh.000001,3149.9443,3188.6026,3142.0044,3186.4271,37452326500
2022-06-01,sh.000001,3179.6949,3190.6094,3160.0399,3182.1566,36566443200
2022-06-02,sh.000001,3170.3055,3197.2818,3163.7555,3195.4580,36177063200
2022-06-06,sh.000001,3196.9552,3237.0710,3181.6470,3236.3719,42202783500
2022-06-07,sh.000001,3235.4160,3253.0930,3222.6354,3241.7635,40220322000
2022-06-08,sh.000001,3245.0173,3266.6298,3216.0148,3263.7934,43418327000
2022-06-09,sh.000001,3259.4899,3270.5571,3223.4751,3238.9543,42272837200
2022-06-10,sh.000001,3214.1848,3286.6195,3210.8083,3284.8341,43986573000
2022-06-13,sh.000001,3256.2750,3272.9906,3229.3089,3255.5511,43857831200
2022-06-14,sh.000001,3224.2141,3289.1343,3195.8192,3288.9066,45038818700
2022-06-15,sh.000001,3289.1036,3358.5453,3288.8512,3305.4066,55058413100
2022-06-16,sh.000001,3306.8353,3319.6890,3277.5306,3285.3845,43322086800
2022-06-17,sh.000001,3265.5124,3323.2797,3262.8936,3316.7857,39530070000
2022-06-20,sh.000001,3315.7833,3333.9025,3292.9279,3315.4302,41346041000
2022-06-21,sh.000001,3313.7874,3329.3900,3279.8269,3306.7186,39445689100
2022-06-22,sh.000001,3309.1184,3311.0209,3266.5427,3267.2016,37552978200
2022-06-23,sh.000001,3269.0545,3320.1487,3262.2939,3320.1487,40061421100
2022-06-24,sh.000001,3324.7360,3356.7145,3322.9496,3349.7470,39081973400
2022-06-27,sh.000001,3364.0030,3393.3091,3364.0030,3379.1852,41411773800
2022-06-28,sh.000001,3377.6793,3412.1017,3358.8666,3409.2103,41205651600
2022-06-29,sh.000001,3399.6779,3414.6467,3358.4676,3361.5177,44057355900
2022-06-30,sh.000001,3358.9338,3417.0085,3358.9338,3398.6161,38124317800
2022-07-01,sh.000001,3400.2616,3404.0523,3378.3621,3387.6373,35048929900
2022-07-04,sh.000001,3381.8194,3405.6185,3364.0947,3405.4267,35773791900
2022-07-05,sh.000001,3411.1297,3424.8366,3372.0623,3404.0252,41169967200
2022-07-06,sh.000001,3391.0265,3391.0265,3333.0965,3355.3497,38463004700
2022-07-07,sh.000001,3353.1283,3375.8595,3332.3092,3364.3980,33440020200
2022-07-08,sh.000001,3380.3686,3386.3149,3354.1209,3356.0778,32292107200
2022-07-11,sh.000001,3341.1016,3341.1016,3297.0050,3313.5840,34266919300
2022-07-12,sh.000001,3307.2211,3319.2512,3277.0794,3281.4665,33460053900
2022-07-13,sh.000001,3279.6025,3297.0185,3266.4811,3284.2918,33184566900
2022-07-14,sh.000001,3277.4545,3299.2512,3261.4934,3281.7440,35592643200
2022-07-15,sh.000001,3261.3826,3288.9198,3228.0609,3228.0609,38015637100
2022-07-18,sh.000001,3235.0881,3278.4715,3226.2315,3278.1033,34834602200
2022-07-19,sh.000001,3278.7221,3283.9295,3256.0152,3279.4313,31565191800
2022-07-20,sh.000001,3291.5507,3308.3472,3287.7441,3304.7243,30151512300
2022-07-21,sh.000001,3297.6614,3300.5345,3272.0012,3272.0012,33235870700
2022-07-22,sh.000001,3276.1966,3293.6439,3246.7313,3269.9739,30069006600
2022-07-25,sh.000001,3269.7070,3273.1836,3243.0311,3250.3880,27124574400
2022-07-26,sh.000001,3254.1852,3282.4133,3246.0440,3277.4356,25946867600
2022-07-27,sh.000001,3271.7825,3282.5739,3265.7267,3275.7553,24913148500
2022-07-28,sh.000001,3287.5019,3305.7057,3277.1078,3282.5758,28805505600
2022-07-29,sh.000001,3282.8114,3294.8045,3246.3677,3253.2382,30733104700
2022-08-01,sh.000001,3246.6161,3264.3041,3225.5533,3259.9585,29220480500
2022-08-02,sh.000001,3231.2621,3231.2621,3155.1866,3186.2664,39417616800
2022-08-03,sh.000001,3188.8906,3217.5496,3159.4570,3163.6741,32488567300
2022-08-04,sh.000001,3179.4278,3190.9992,3155.7039,3189.0391,26089894300
2022-08-05,sh.000001,3195.2274,3228.8863,3184.4549,3227.0267,27468372900
2022-08-08,sh.000001,3218.8511,3237.9693,3214.0826,3236.9337,25426805000
2022-08-09,sh.000001,3235.7351,3248.7718,3227.5394,3247.4318,25960546700
2022-08-10,sh.000001,3242.3622,3253.1662,3217.8065,3230.0200,25758359200
2022-08-11,sh.000001,3243.4716,3281.6654,3237.9041,3281.6654,30060537600
2022-08-12,sh.000001,3275.7700,3288.2233,3272.8406,3276.8877,29993292800
2022-08-15,sh.000001,3268.3653,3286.8910,3261.8151,3276.0870,28710677300
2022-08-16,sh.000001,3278.6756,3295.0226,3271.5703,3277.8847,30359227400
2022-08-17,sh.000001,3282.1008,3295.9976,3263.3483,3292.5260,32612475900
2022-08-18,sh.000001,3286.3669,3289.1415,3270.5584,3277.5438,30169477800
2022-08-19,sh.000001,3275.6229,3286.4911,3258.0637,3258.0784,33353547100
2022-08-22,sh.000001,3249.7046,3278.1655,3247.1870,3277.7943,31453786900
2022-08-23,sh.000001,3274.4270,3284.5963,3262.6331,3276.2234,31656635600
2022-08-24,sh.000001,3279.1716,3281.8752,3212.3860,3215.2033,36614057700
2022-08-25,sh.000001,3223.4645,3248.3505,3199.1242,3246.2481,33619616500
2022-08-26,sh.000001,3250.6276,3266.2737,3232.2766,3236.2226,30992755400
2022-08-29,sh.000001,3203.1022,3240.7275,3198.9960,3240.7275,29701509700
2022-08-30,sh.000001,3240.1835,3243.7460,3212.6346,3227.2203,29431891400
2022-08-31,sh.000001,3216.5257,3232.0158,3184.3936,3202.1378,34440882900
2022-09-01,sh.000001,3196.5367,3214.5583,3181.6256,3184.9797,27466054100
2022-09-02,sh.000001,3189.6439,3198.2812,3173.7929,3186.4781,25045691100
2022-09-05,sh.000001,3183.9460,3199.9118,3172.0394,3199.9118,28067563300
2022-09-06,sh.000001,3207.9330,3244.6353,3203.8161,3243.4466,31886968900
2022-09-07,sh.000001,3232.1368,3253.7671,3227.8225,3246.2943,30101446600
2022-09-08,sh.000001,3245.5570,3253.7005,3233.8007,3235.5862,28168035800
2022-09-09,sh.000001,3241.1809,3266.1974,3236.5078,3262.0542,28382766500
2022-09-13,sh.000001,3272.0492,3278.1659,3259.6644,3263.7972,27618982300
2022-09-14,sh.000001,3224.6783,3250.8024,3221.9609,3237.5419,25519336500
2022-09-15,sh.000001,3248.9721,3254.1789,3174.3899,3199.9187,32520612100
2022-09-16,sh.000001,3189.8265,3191.8265,3126.3972,3126.3977,31647589300
2022-09-19,sh.000001,3122.7549,3135.5565,3101.2207,3115.6019,24911366200
2022-09-20,sh.000001,3127.8356,3140.0252,3114.0368,3122.4058,21994253400
2022-09-21,sh.000001,3116.0065,3129.8245,3091.2966,3117.1774,23297249600
2022-09-22,sh.000001,3098.7682,3125.6797,3092.8189,3108.9096,22114068900
2022-09-23,sh.000001,3106.8055,3124.6583,3072.2409,3088.3695,24305771900
2022-09-26,sh.000001,3067.5689,3102.6544,3048.5143,3051.2260,26269862800
2022-09-27,sh.000001,3056.3917,3094.0389,3048.3650,3093.8618,23273530300
2022-09-28,sh.000001,3089.0975,3089.0975,3044.8640,3045.0668,23009865000
2022-09-29,sh.000001,3067.4727,3076.7615,3026.0792,3041.2046,23003041600
2022-09-30,sh.000001,3042.1664,3054.6129,3021.9309,3024.3905,20411533600
2022-10-10,sh.000001,3026.9354,3029.4478,2968.2810,2974.1454,24340482800
2022-10-11,sh.000001,2978.0617,2986.9116,2953.4953,2979.7926,20863595000
2022-10-12,sh.000001,2976.7168,3025.5055,2934.0922,3025.5055,24801355700
2022-10-13,sh.000001,3008.3016,3036.2485,3004.4963,3016.3561,24968328100
2022-10-14,sh.000001,3035.0341,3084.2724,3035.0341,3071.9868,27730406100
2022-10-17,sh.000001,3060.5176,3087.1944,3052.7149,3084.9423,26260861800
2022-10-18,sh.000001,3094.9272,3099.9182,3074.2162,3080.9574,24563475700
2022-10-19,sh.000001,3073.2616,3081.3903,3044.3777,3044.3777,23089531000
2022-10-20,sh.000001,3029.3028,3070.2648,3013.6929,3035.0504,24473614500
2022-10-21,sh.000001,3038.0358,3055.4157,3026.9603,3038.9291,24525412200
2022-10-24,sh.000001,3034.7458,3064.4211,2965.1675,2977.5554,29808535600
2022-10-25,sh.000001,2969.1560,3001.7150,2944.2607,2976.2830,25555416000
2022-10-26,sh.000001,2977.5643,3028.3478,2977.5643,2999.5036,26868949200
2022-10-27,sh.000001,3005.0373,3017.2629,2981.6889,2982.9029,26560825400
2022-10-28,sh.000001,2967.0221,2974.2360,2908.9831,2915.9257,29253130800
2022-10-31,sh.000001,2893.1962,2926.0150,2885.0894,2893.4829,30199420300
2022-11-01,sh.000001,2899.4985,2969.1995,2896.7572,2969.1995,31980957800
2022-11-02,sh.000001,2960.6465,3019.0486,2954.9478,3003.3699,32507824800
2022-11-03,sh.000001,2981.2038,3003.7207,2977.7162,2997.8057,25934856700
2022-11-04,sh.000001,2996.9971,3081.5903,2996.9971,3070.7964,32980674000
2022-11-07,sh.000001,3062.8590,3088.1927,3054.4571,3077.8170,32056709700
2022-11-08,sh.000001,3077.3056,3078.2760,3047.4624,3064.4928,25652200700
2022-11-09,sh.000001,3064.4633,3073.9183,3046.1881,3048.1676,23563732400
2022-11-10,sh.000001,3031.6915,3047.9803,3022.8506,3036.1318,27037179800
2022-11-11,sh.000001,3099.6500,3117.7419,3070.3007,3087.2926,40960453400
2022-11-14,sh.000001,3100.8669,3121.4056,3075.2152,3083.4013,36178821600
2022-11-15,sh.000001,3081.1349,3135.5903,3074.4982,3134.0778,33147057700
2022-11-16,sh.000001,3133.6504,3145.7526,3115.3453,3119.9804,30342984400
2022-11-17,sh.000001,3110.9649,3115.4351,3087.1737,3115.4347,28702840700
2022-11-18,sh.000001,3116.7291,3126.7107,3096.8858,3097.2432,29995427600
2022-11-21,sh.000001,3078.0569,3085.2426,3056.1703,3085.0444,25604554900
2022-11-22,sh.000001,3084.2328,3118.1197,3076.3214,3088.9426,32756592700
2022-11-23,sh.000001,3084.7403,3108.2438,3075.3241,3096.9073,32615544900
2022-11-24,sh.000001,3104.0955,3113.2392,3084.8554,3089.3096,26748292800
2022-11-25,sh.000001,3085.4611,3111.4214,3077.9671,3101.6932,31143197900
2022-11-28,sh.000001,3055.2899,3080.1843,3034.7045,3078.5485,30581128400
2022-11-29,sh.000001,3096.1126,3152.0027,3096.1126,3149.7478,39144974800
2022-11-30,sh.000001,3141.3992,3158.5732,3137.3687,3151.3353,37271832100
2022-12-01,sh.000001,3187.9899,3198.4088,3164.5348,3165.4711,38701305600
2022-12-02,sh.000001,3160.5789,3170.8980,3149.8406,3156.1442,30781248400
2022-12-05,sh.000001,3181.9155,3213.4395,3177.0642,3211.8144,44739843700
2022-12-06,sh.000001,3200.2750,3224.8220,3195.0788,3212.5334,37359029600
2022-12-07,sh.000001,3204.9352,3226.0817,3188.6705,3199.6194,35411307800
2022-12-08,sh.000001,3196.0156,3206.7151,3187.2566,3197.3499,32096929400
2022-12-09,sh.000001,3197.1183,3212.1059,3182.9068,3206.9502,37334320900
2022-12-12,sh.000001,3195.8680,3196.7247,3176.5752,3179.0417,33338179200
2022-12-13,sh.000001,3179.4354,3187.2035,3171.4827,3176.3255,28582120000
2022-12-14,sh.000001,3178.5542,3189.8350,3168.5925,3176.5253,26562356900
2022-12-15,sh.000001,3177.1995,3179.1000,3158.4515,3168.6478,24302333300
2022-12-16,sh.000001,3156.1349,3175.3526,3151.6089,3167.8576,25977179500
2022-12-19,sh.000001,3165.3092,3170.2552,3096.0981,3107.1150,27851354100
2022-12-20,sh.000001,3098.9532,3100.7477,3061.5098,3073.7659,21883676600
2022-12-21,sh.000001,3078.3312,3085.7951,3060.5542,3068.4105,18906792000
2022-12-22,sh.000001,3085.8004,3096.2449,3044.5991,3054.4313,22363953700
2022-12-23,sh.000001,3038.8416,3061.8670,3031.5358,3045.8664,19202030500
2022-12-26,sh.000001,3048.1963,3071.8363,3047.3491,3065.5626,20650389300
2022-12-27,sh.000001,3077.7469,3098.0783,3074.3133,3095.5678,22221832200
2022-12-28,sh.000001,3088.6174,3098.6496,3079.4338,3087.3997,22455415100
2022-12-29,sh.000001,3076.7264,3086.0048,3064.4594,3073.7016,21557067600
2022-12-30,sh.000001,3084.5226,3096.3135,3082.1964,3089.2579,21754534400
